light,ax,ay,az,gx,gy,gz,label
1932,0.0192,-0.0082,1.007,-0.1221,0.4883,0.3662,brightstable
1932,0.0197,-0.0074,1.0082,-0.2441,0.3662,0.5493,brightstable
1933,0.0209,-0.0089,1.007,-0.1831,0.3662,0.2441,brightstable
1934,0.0215,-0.0076,1.0072,-0.1831,0.2441,0.061,brightstable
1934,0.0216,-0.0089,1.0057,-0.3052,-0.1831,-0.3662,brightstable
1931,0.0176,-0.009,1.0068,-0.3052,-0.1221,-2.1973,brightstable
1934,0.0155,-0.0077,1.0083,-0.1831,-0.4272,-1.2207,brightstable
1934,0.0144,-0.0085,1.0078,-0.1831,0.7935,-0.1221,brightstable
1929,0.0171,-0.0078,1.0073,-0.2441,0.6714,0.5493,brightstable
1927,0.0189,-0.0087,1.0076,-0.3052,0.061,-0.2441,brightstable
1925,0.0178,-0.0088,1.0079,-0.3052,0.1831,-0.6104,brightstable
1924,0.0179,-0.0088,1.0079,-0.2441,0.4883,-0.061,brightstable
1928,0.0187,-0.0084,1.0068,-0.1831,0.3662,0.5493,brightstable
1933,0.0195,-0.0082,1.0076,-0.1831,0.3052,0.3052,brightstable
1937,0.0215,-0.0076,1.0071,-0.2441,0.3052,0.061,brightstable
1940,0.0201,-0.0078,1.0071,-0.2441,0.3052,0,brightstable
1943,0.0203,-0.0084,1.0077,-0.1831,0.3662,0.3052,brightstable
1943,0.0211,-0.0076,1.0063,-0.1831,0.3052,0.061,brightstable
1940,0.0208,-0.0087,1.007,-0.2441,0.1221,-0.2441,brightstable
1937,0.019,-0.0082,1.0068,-0.3052,0,-0.4883,brightstable
1935,0.0188,-0.0082,1.0077,-0.2441,-0.1221,-0.8545,brightstable
1934,0.0187,-0.0095,1.0074,-0.3052,0.1221,-0.7935,brightstable
1932,0.0188,-0.0081,1.009,-0.1831,0.1831,-0.6714,brightstable
1933,0.0179,-0.0076,1.0066,-0.2441,0.1831,-0.3052,brightstable
1933,0.0179,-0.0096,1.0073,-0.1831,0.2441,-0.1831,brightstable
1933,0.0183,-0.0081,1.009,-0.2441,0.3052,-0.061,brightstable
1932,0.0186,-0.0081,1.0072,-0.2441,0.061,-0.2441,brightstable
1932,0.0171,-0.0077,1.0077,-0.2441,0.061,-0.5493,brightstable
1930,0.0177,-0.0085,1.0076,-0.3052,0.061,-0.6714,brightstable
1929,0.0172,-0.009,1.0083,-0.2441,0.1831,-0.2441,brightstable
1929,0.0184,-0.0083,1.0065,-0.1831,0.3662,-0.1831,brightstable
1929,0.0178,-0.0082,1.0065,-0.2441,0.2441,-0.2441,brightstable
1930,0.0181,-0.0077,1.0079,-0.2441,0.1831,-0.3052,brightstable
1932,0.017,-0.0084,1.0067,-0.2441,0.2441,-0.1831,brightstable
1931,0.0176,-0.0076,1.0073,-0.1831,0.3052,-0.1831,brightstable
1931,0.0172,-0.0088,1.0081,-0.2441,0.3052,-0.2441,brightstable
1931,0.017,-0.0079,1.0074,-0.3052,0.3052,-0.2441,brightstable
1931,0.0186,-0.0073,1.0072,-0.1831,0.3052,-0.1831,brightstable
1932,0.0187,-0.0078,1.0084,-0.2441,0.3052,0,brightstable
1933,0.0178,-0.0084,1.0078,-0.1831,0.2441,0,brightstable
1934,0.0189,-0.0082,1.0062,-0.1831,0.2441,-0.061,brightstable
1936,0.0188,-0.0084,1.0071,-0.2441,0.2441,-0.1831,brightstable
1936,0.0183,-0.0077,1.007,-0.2441,0.1831,-0.2441,brightstable
1936,0.0193,-0.0098,1.0066,-0.3052,0.2441,-0.2441,brightstable
1935,0.0175,-0.0092,1.0087,-0.2441,0.061,-0.3662,brightstable
1935,0.0182,-0.0082,1.0076,-0.2441,0.1831,-0.4883,brightstable
1933,0.0182,-0.009,1.0067,-0.1831,0.1831,-0.3052,brightstable
1933,0.0179,-0.009,1.0082,-0.1831,0.2441,-0.1831,brightstable
1933,0.0182,-0.0084,1.0073,-0.1831,0.3052,-0.1831,brightstable
1934,0.0171,-0.0082,1.0083,-0.2441,0.1831,-0.1831,brightstable
1936,0.0177,-0.0087,1.0068,-0.3052,0.3662,0,brightstable
1937,0.0184,-0.0088,1.0074,-0.2441,0.3662,0.061,brightstable
1936,0.0197,-0.0085,1.007,-0.2441,0,-0.2441,brightstable
1935,0.0178,-0.0078,1.0067,-0.2441,0,-0.6104,brightstable
1936,0.0173,-0.0084,1.0074,-0.1831,0,-0.4272,brightstable
1936,0.016,-0.0085,1.0078,-0.3052,0.1831,-0.3052,brightstable
1935,0.0166,-0.0088,1.0073,-0.3052,0.3052,-0.2441,brightstable
1935,0.0162,-0.0095,1.0065,-0.2441,0.1831,-0.2441,brightstable
1935,0.0166,-0.0093,1.0079,-0.2441,0.2441,-0.2441,brightstable
1936,0.0162,-0.0093,1.0076,-0.2441,0.1831,-0.1221,brightstable
1937,0.0159,-0.0088,1.0088,-0.3052,0.3662,-0.2441,brightstable
1936,0.0179,-0.0079,1.0081,-0.2441,0.3052,-0.2441,brightstable
1936,0.0181,-0.0087,1.0079,-0.3052,0.3052,-0.1831,brightstable
1937,0.0178,-0.0079,1.0089,-0.2441,0.3662,-0.1221,brightstable
1938,0.0181,-0.009,1.0066,-0.1831,0.2441,0.061,brightstable
1939,0.0183,-0.0089,1.0071,-0.1831,0.3052,-0.061,brightstable
1939,0.0182,-0.0083,1.0076,-0.3052,0.061,-0.2441,brightstable
1940,0.0173,-0.0092,1.0081,-0.1831,0.1831,-0.2441,brightstable
1940,0.0176,-0.0081,1.0079,-0.2441,0.3662,-0.1831,brightstable
1941,0.0187,-0.0082,1.007,-0.1831,0.3052,0,brightstable
1940,0.0189,-0.0092,1.0082,-0.3052,0.061,-0.1831,brightstable
1939,0.0176,-0.0082,1.0073,-0.2441,0.061,-0.5493,brightstable
1939,0.0176,-0.0098,1.0067,-0.1831,0.061,-0.4272,brightstable
1939,0.0178,-0.0083,1.0068,-0.2441,0.3052,-0.2441,brightstable
1939,0.0179,-0.0077,1.0087,-0.2441,0.3662,-0.1831,brightstable
1938,0.019,-0.0084,1.0073,-0.2441,0.2441,-0.1831,brightstable
1939,0.0186,-0.009,1.0078,-0.2441,0.1831,-0.2441,brightstable
1940,0.0183,-0.0073,1.0074,-0.3052,0.1831,-0.2441,brightstable
1939,0.0188,-0.0082,1.0071,-0.2441,0.1831,-0.1831,brightstable
1939,0.0178,-0.0089,1.0071,-0.3052,0.3052,-0.1831,brightstable
1940,0.0181,-0.0078,1.0081,-0.1831,0.1221,-0.1831,brightstable
1941,0.0177,-0.0079,1.007,-0.2441,0.3662,-0.2441,brightstable
1941,0.0189,-0.0072,1.0071,-0.2441,0.3052,-0.061,brightstable
1943,0.0183,-0.0082,1.0073,-0.1831,0.3052,-0.1221,brightstable
1941,0.0181,-0.0088,1.0071,-0.2441,0.061,-0.1831,brightstable
1943,0.0175,-0.0077,1.007,-0.1831,0.1831,-0.4272,brightstable
1942,0.0181,-0.0083,1.0068,-0.2441,0.061,-0.3052,brightstable
1942,0.0171,-0.009,1.0082,-0.3052,0.1221,-0.3052,brightstable
1941,0.0161,-0.0085,1.0074,-0.1831,0.1831,-0.1831,brightstable
1940,0.0168,-0.0083,1.0082,-0.2441,0.2441,-0.2441,brightstable
1940,0.0167,-0.0098,1.0076,-0.2441,0.1831,-0.2441,brightstable
1940,0.0167,-0.0083,1.0079,-0.1831,0.1831,-0.1221,brightstable
1941,0.0175,-0.0085,1.0078,-0.2441,0.2441,-0.2441,brightstable
1942,0.0173,-0.0085,1.0073,-0.2441,0.1831,-0.1831,brightstable
1942,0.0173,-0.0088,1.0082,-0.2441,0.2441,-0.3052,brightstable
1944,0.0165,-0.0083,1.0079,-0.2441,0.3052,-0.2441,brightstable
1944,0.0161,-0.0078,1.0084,-0.3052,0.2441,-0.2441,brightstable
1943,0.0172,-0.0081,1.0079,-0.2441,0.1831,-0.2441,brightstable
1943,0.017,-0.0088,1.0071,-0.1831,0.2441,-0.2441,brightstable
1943,0.0176,-0.0085,1.0072,-0.2441,0.2441,-0.2441,brightstable
1943,0.0168,-0.0081,1.0077,-0.2441,0.1831,-0.2441,brightstable
1943,0.0178,-0.0076,1.007,-0.2441,0.3052,-0.2441,brightstable
1944,0.0167,-0.0093,1.0062,-0.2441,0.2441,-0.1831,brightstable
1945,0.0183,-0.0083,1.007,-0.3052,0.2441,-0.1831,brightstable
1945,0.0179,-0.009,1.0078,-0.2441,0.2441,-0.2441,brightstable
1945,0.0179,-0.0081,1.0076,-0.3052,0.2441,-0.2441,brightstable
1945,0.0172,-0.0082,1.0071,-0.2441,0.1831,-0.1831,brightstable
1945,0.0178,-0.0084,1.0079,-0.2441,0.1831,-0.2441,brightstable
1944,0.0167,-0.0085,1.006,-0.2441,0.2441,-0.1831,brightstable
1945,0.0173,-0.0093,1.0065,-0.2441,0.1221,-0.1221,brightstable
1945,0.0173,-0.0096,1.0071,-0.1831,0.2441,-0.1831,brightstable
1946,0.0175,-0.0094,1.0067,-0.3052,0.2441,-0.1831,brightstable
1946,0.0182,-0.0081,1.0071,-0.2441,0.1831,-0.2441,brightstable
1947,0.017,-0.0081,1.0079,-0.3052,0.2441,-0.2441,brightstable
1947,0.0166,-0.0079,1.0067,-0.3052,0.1831,-0.2441,brightstable
1947,0.0168,-0.0082,1.0072,-0.2441,0.1831,-0.1831,brightstable
1946,0.0176,-0.009,1.0066,-0.1831,0.1831,-0.1831,brightstable
1946,0.0166,-0.0093,1.0074,-0.3052,0.1831,-0.1831,brightstable
1946,0.0165,-0.0082,1.0081,-0.2441,0.1831,-0.2441,brightstable
1947,0.0159,-0.0078,1.006,-0.3052,0.2441,-0.1831,brightstable
1947,0.0155,-0.0084,1.0079,-0.2441,0.1831,-0.2441,brightstable
1948,0.0154,-0.009,1.0077,-0.2441,0.2441,-0.1831,brightstable
1949,0.0156,-0.0085,1.0074,-0.2441,0.1831,-0.2441,brightstable
1950,0.0167,-0.0081,1.0074,-0.2441,0.1831,-0.2441,brightstable
1949,0.0155,-0.0087,1.0074,-0.1831,0.3052,-0.1831,brightstable
1949,0.0154,-0.0083,1.0082,-0.2441,0.2441,-0.2441,brightstable
1948,0.0171,-0.0084,1.0085,-0.3052,0.1221,-0.2441,brightstable
1948,0.0154,-0.0071,1.0082,-0.2441,0.1831,-0.1831,brightstable
1949,0.0166,-0.0095,1.0084,-0.2441,0.2441,-0.1831,brightstable
1950,0.0162,-0.0082,1.0074,-0.1831,0.1831,-0.1831,brightstable
1950,0.0177,-0.009,1.0059,-0.3052,0.1221,-0.2441,brightstable
1951,0.0159,-0.0079,1.0066,-0.2441,0.1831,-0.2441,brightstable
1951,0.0165,-0.0096,1.0083,-0.3052,0.2441,-0.1831,brightstable
1950,0.0162,-0.0078,1.0072,-0.2441,0.2441,-0.2441,brightstable
1950,0.0164,-0.0079,1.0062,-0.2441,0.1831,-0.2441,brightstable
1950,0.0164,-0.0079,1.0076,-0.1831,0.1831,-0.1221,brightstable
1949,0.0153,-0.0079,1.0078,-0.3052,0.2441,-0.2441,brightstable
1950,0.016,-0.0084,1.0077,-0.2441,0.3052,-0.2441,brightstable
1951,0.0153,-0.0078,1.0092,-0.2441,0.3052,-0.1831,brightstable
1952,0.0153,-0.0083,1.0073,-0.2441,0.2441,-0.1831,brightstable
1952,0.0151,-0.0073,1.0071,-0.2441,0.1831,-0.1831,brightstable
1952,0.0155,-0.0082,1.0082,-0.3052,0.1831,-0.1831,brightstable
1952,0.0157,-0.0092,1.0072,-0.3052,0.2441,-0.2441,brightstable
1952,0.0161,-0.0092,1.007,-0.2441,0.2441,-0.1831,brightstable
1951,0.0161,-0.0079,1.0074,-0.2441,0.2441,-0.1831,brightstable
1952,0.0161,-0.0085,1.0073,-0.2441,0.2441,-0.2441,brightstable
1952,0.0151,-0.0088,1.0077,-0.2441,0.1831,-0.1831,brightstable
1953,0.0167,-0.0084,1.0066,-0.2441,0.1831,-0.2441,brightstable
1953,0.0171,-0.0079,1.0062,-0.2441,0.1221,-0.1831,brightstable
1953,0.0156,-0.0078,1.0092,-0.3052,0.2441,-0.2441,brightstable
1953,0.0165,-0.0087,1.0062,-0.2441,0.1831,-0.1831,brightstable
1953,0.0168,-0.0082,1.0073,-0.3052,0.1831,-0.1831,brightstable
1952,0.0177,-0.0082,1.0087,-0.2441,0.1831,-0.1831,brightstable
1952,0.0171,-0.0078,1.0076,-0.2441,0.2441,-0.2441,brightstable
1952,0.016,-0.009,1.0074,-0.2441,0.3662,-0.1221,brightstable
1953,0.0167,-0.0087,1.0081,-0.2441,0.3052,-0.2441,brightstable
1953,0.0164,-0.0071,1.0066,-0.2441,0.2441,-0.2441,brightstable
1953,0.0175,-0.0079,1.0068,-0.1831,0.2441,-0.1831,brightstable
1953,0.0176,-0.0071,1.0076,-0.1831,0.1831,-0.1831,brightstable
1953,0.0175,-0.0079,1.0066,-0.2441,0.2441,-0.1831,brightstable
1953,0.0176,-0.0079,1.006,-0.1831,0.1831,-0.2441,brightstable
1953,0.017,-0.0076,1.0063,-0.1831,0.1831,-0.1831,brightstable
1953,0.0167,-0.009,1.0076,-0.1831,0.2441,-0.2441,brightstable
1953,0.0171,-0.009,1.0081,-0.2441,0.2441,-0.2441,brightstable
1953,0.0176,-0.0084,1.0082,-0.1831,0.2441,-0.2441,brightstable
1954,0.017,-0.0079,1.0068,-0.2441,0.1831,-0.1221,brightstable
1954,0.0173,-0.0082,1.0079,-0.3052,0.1831,-0.1221,brightstable
1955,0.0168,-0.0089,1.0074,-0.2441,0.2441,-0.1831,brightstable
1954,0.0171,-0.0085,1.0063,-0.1831,0.2441,-0.2441,brightstable
1955,0.0172,-0.0083,1.0068,-0.1831,0.2441,-0.2441,brightstable
1954,0.0171,-0.0071,1.0077,-0.2441,0.2441,-0.2441,brightstable
1955,0.0165,-0.0074,1.007,-0.3052,0.2441,-0.2441,brightstable
1955,0.0172,-0.0082,1.0081,-0.2441,0.2441,-0.2441,brightstable
1955,0.0175,-0.0092,1.0079,-0.1831,0.2441,-0.1831,brightstable
1956,0.0177,-0.0089,1.0071,-0.2441,0.3052,-0.2441,brightstable
1956,0.0172,-0.0098,1.0056,-0.2441,0.2441,-0.1831,brightstable
1957,0.0178,-0.0078,1.0078,-0.3662,0.1831,-0.2441,brightstable
1957,0.016,-0.0085,1.0085,-0.2441,0.3052,-0.2441,brightstable
1956,0.0167,-0.0095,1.0084,-0.2441,0.2441,-0.1831,brightstable
1956,0.0172,-0.0089,1.0074,-0.1831,0.1831,-0.2441,brightstable
1956,0.0168,-0.0079,1.0088,-0.1831,0.1221,-0.1831,brightstable
1957,0.0176,-0.0081,1.0074,-0.2441,0.1831,-0.2441,brightstable
1957,0.0175,-0.0089,1.006,-0.1831,0.1831,-0.1221,brightstable
1958,0.0162,-0.0081,1.0087,-0.3052,0.2441,-0.2441,brightstable
0,0.0363,0.0757,0.98,-5.7373,8.728,0.3662,lowlightshaky
0,0.1547,0.0587,0.9927,-0.3662,0,-0.9766,lowlightshaky
0,0.1323,0.0626,0.9906,-2.2583,3.2959,1.0986,lowlightshaky
0,0.1433,0.0537,0.9927,-0.4272,0.7324,-5.8594,lowlightshaky
0,0.1373,0.0739,0.9938,-0.3052,0.3052,5.6763,lowlightshaky
0,0.1183,0.0682,0.9884,-1.5259,1.2817,-2.6245,lowlightshaky
0,0.0771,0.1017,1.0013,-0.2441,1.0986,15.2588,lowlightshaky
0,0.1646,0.0837,0.9944,0.2441,-0.6714,-3.1738,lowlightshaky
0,0.1125,0.0553,0.9915,-0.3662,0,-7.2021,lowlightshaky
0,0.1552,0.0656,0.9896,-1.5259,1.9531,6.6528,lowlightshaky
0,0.116,0.1024,0.9889,-0.4883,0.7935,14.3433,lowlightshaky
0,0.1433,0.084,0.9883,0,-0.3662,-1.77,lowlightshaky
0,0.1384,0.0811,0.9882,0.7324,-1.3428,-13.2446,lowlightshaky
0,0.1418,0.0782,0.9865,-0.8545,1.1597,-2.8687,lowlightshaky
0,0.1079,0.0663,0.99,0.6714,-0.8545,4.2725,lowlightshaky
0,0.1475,0.0857,1.0056,-0.1221,-0.1221,-0.3662,lowlightshaky
0,0.1337,0.0762,0.9911,-0.1831,-0.4272,1.0376,lowlightshaky
0,0.1897,0.1052,0.9906,-4.3335,6.5308,1.0986,lowlightshaky
0,0.121,0.0658,0.9899,-0.3052,-0.3052,-5.188,lowlightshaky
0,0.1785,0.0712,0.9755,-7.6904,10.9253,11.7187,lowlightshaky
0,0.1019,0.0956,0.9865,1.0986,-2.0752,0.1221,lowlightshaky
0,0.0927,0.0309,1.0032,-2.1362,3.1128,-2.0142,lowlightshaky
0,0.0994,0.0645,1.0243,-6.6528,9.3384,28.9307,lowlightshaky
0,0.1346,0.1061,0.9771,12.4512,-16.5405,-36.9873,lowlightshaky
0,0.1348,0.087,0.9895,-0.2441,0.2441,4.7607,lowlightshaky
0,0.149,0.0837,1.004,0.7324,-1.4038,-3.418,lowlightshaky
0,0.171,0.0922,0.9871,0.6104,-0.6104,21.1182,lowlightshaky
0,0.1128,0.0935,0.9972,2.7466,-3.7842,-8.1787,lowlightshaky
0,0.1746,0.0966,0.9954,-0.9766,1.2207,7.2632,lowlightshaky
0,0.0571,0.071,0.9862,0.5493,-0.9155,-10.7422,lowlightshaky
0,0.141,0.1057,0.9924,-3.7231,4.8828,9.0942,lowlightshaky
0,0.2307,0.1084,0.9845,-0.3662,0.2441,-5.3101,lowlightshaky
0,0.1443,0.0867,0.989,0.1831,-0.4272,0.4272,lowlightshaky
0,0.2191,0.099,0.9871,0.1221,-0.2441,3.8452,lowlightshaky
0,0.1088,0.0771,0.9912,3.2349,-4.4556,-10.0098,lowlightshaky
0,0.0031,0.1029,0.9763,-4.3335,5.7983,11.6577,lowlightshaky
0,0.174,0.1235,0.9883,2.5024,-3.3569,-3.479,lowlightshaky
0,0.1521,0.1082,0.9841,-0.3052,-0.4272,-0.6104,lowlightshaky
0,0.1234,0.0765,0.9875,-2.1362,2.4414,-14.4043,lowlightshaky
0,0.1331,0.0902,0.9896,-0.1831,0,-2.8076,lowlightshaky
0,0.13,0.0739,0.9962,-0.9766,1.2817,2.6855,lowlightshaky
0,0.1239,0.082,0.9941,0.4883,-0.8545,0.6714,lowlightshaky
0,0.1051,0.0709,0.9911,0.9766,-1.6479,-2.1973,lowlightshaky
0,0.1052,0.0973,0.9896,-2.0142,2.6245,12.5122,lowlightshaky
0,0.1384,0.0763,0.9938,-2.1973,2.6245,-3.7842,lowlightshaky
0,0.0104,0.0895,1.0005,-0.8545,1.0376,13.1226,lowlightshaky
0,0.1487,0.1259,0.9835,-1.6479,2.0142,-1.8921,lowlightshaky
0,0.1676,0.1034,0.9922,-0.3662,-0.3662,-4.0283,lowlightshaky
0,0.139,0.0916,1.0026,5.3711,-8.3008,-21.6064,lowlightshaky
0,0.1045,0.0746,0.9762,-2.8076,4.7607,4.9438,lowlightshaky
0,0.1246,0.0592,1.0005,-3.1128,4.2114,11.7187,lowlightshaky
0,0.1044,0.0668,0.9866,1.5259,-2.1362,-10.3149,lowlightshaky
0,0.0934,0.0614,0.9868,1.709,-4.8828,-1.1597,lowlightshaky
0,0.182,0.0623,0.9912,-2.3193,4.2114,13.0005,lowlightshaky
0,0.0684,0.0765,1.0134,-3.6621,4.6997,-4.5166,lowlightshaky
0,0.1809,0.0598,0.9866,-0.3662,2.3193,13.3667,lowlightshaky
0,0.1105,0.0466,1.0122,5.6152,-10.8643,-10.0098,lowlightshaky
0,0.0374,0.0575,1.005,-2.5024,5.9814,15.625,lowlightshaky
0,0.1592,0.109,0.9919,-12.2681,14.7705,0.6104,lowlightshaky
0,0.1272,0.0725,0.9841,0.3052,-0.7935,7.3853,lowlightshaky
0,0.1086,0.0737,1.0084,0.8545,-0.9766,0.1831,lowlightshaky
0,0.1184,0.0796,0.9871,5.127,-8.7891,-14.8926,lowlightshaky
0,0.1171,0.1042,0.9799,-4.3945,7.3242,21.1182,lowlightshaky
0,0.1412,0.119,0.984,5.249,-6.0425,1.77,lowlightshaky
0,0.0969,0.0721,0.9915,0,-7.4463,-10.0098,lowlightshaky
0,0.0756,0.1128,1.0109,-10.2539,14.2212,15.564,lowlightshaky
0,0.0452,0.1025,0.9971,0.6714,-6.5308,-12.4512,lowlightshaky
0,0.1277,0.1161,0.9824,0.9155,2.5024,12.5122,lowlightshaky
0,0.0941,0.0913,0.9799,1.0986,-1.8311,-8.4229,lowlightshaky
0,0.1858,0.1072,0.967,10.1318,-0.6104,8.606,lowlightshaky
0,0.0348,0.0946,0.9999,2.3804,-3.2959,-4.4556,lowlightshaky
0,0.1099,0.0939,1.0071,-1.2207,4.0283,9.0332,lowlightshaky
0,0.0988,0.0977,0.995,-5.3101,1.2817,-1.709,lowlightshaky
0,0.1387,0.1045,0.9871,-2.9297,4.5776,5.7373,lowlightshaky
0,0.1033,0.0929,0.9902,5.9814,-9.3384,-14.5874,lowlightshaky
0,0.1317,0.161,0.964,-31.5552,-3.479,2.4414,lowlightshaky
0,0.0963,0.2351,0.9552,-5.0659,4.3335,5.7373,lowlightshaky
0,0.0677,0.1641,1.0006,16.7236,2.7466,10.8643,lowlightshaky
0,0.0747,0.0845,0.9928,16.2964,0.6104,0.061,lowlightshaky
0,0.1309,0.1398,0.9501,-47.1802,-8.667,-13.6108,lowlightshaky
0,0.0599,0.1548,0.9834,0.9155,1.4038,2.9907,lowlightshaky
0,0.1432,0.124,0.9994,-26.3672,0.2441,-1.2817,lowlightshaky
0,0.105,0.1104,0.9998,14.4653,1.2207,0.6104,lowlightshaky
0,0.1012,0.2167,0.9584,-3.7842,0.1831,-0.9766,lowlightshaky
0,0.0751,0.1327,0.9911,-3.9062,-3.9673,-3.7842,lowlightshaky
0,0.1445,0.1803,0.978,18.7988,0.2441,1.6479,lowlightshaky
0,0.076,0.151,0.9883,-6.6528,-4.3335,-5.4321,lowlightshaky
0,0.1112,0.2258,0.9639,7.0801,6.4697,6.2256,lowlightshaky
0,0.0314,0.192,0.964,-53.6499,-18.9819,-21.2402,lowlightshaky
0,0.0533,0.3364,0.9343,-31.5552,-8.4839,4.9438,lowlightshaky
0,0.0881,0.2788,0.9521,6.897,3.7231,10.3149,lowlightshaky
0,0.0874,0.2485,0.9597,3.7231,4.2725,2.7466,lowlightshaky
0,0.0739,0.2401,0.9655,-2.8076,1.0986,1.3428,lowlightshaky
0,0.0841,0.2346,0.967,-6.5308,-0.9155,-0.4272,lowlightshaky
0,0.0782,0.2412,0.9685,0.5493,1.0986,0.6104,lowlightshaky
0,0.0854,0.2411,0.9716,-5.6763,-0.1221,0.1831,lowlightshaky
0,0.0911,0.2583,0.9695,-5.188,-0.9766,-1.4038,lowlightshaky
0,0.0734,0.2872,0.9548,-21.3013,-4.2725,-3.9673,lowlightshaky
0,0.0803,0.3434,0.9198,-37.0483,-13.6108,2.6245,lowlightshaky
0,-0.0038,0.4453,0.8898,7.2632,5.6152,3.7231,lowlightshaky
0,0.032,0.3563,0.9259,-8.728,-3.479,-1.0986,lowlightshaky
0,0.0621,0.3357,0.954,-1.77,2.1973,-1.0376,lowlightshaky
0,0.0922,0.3129,0.9663,61.8896,7.6904,-9.0332,lowlightshaky
0,0.0781,0.2533,0.9858,71.0449,7.7515,-9.0942,lowlightshaky
0,0.009,0.338,0.9326,14.2212,-0.5493,-4.0283,lowlightshaky
0,0.072,0.34,0.9467,-2.6855,-4.0894,-6.7749,lowlightshaky
0,0.0892,0.2975,0.9581,-7.3853,2.0142,1.0986,lowlightshaky
0,0.0751,0.274,0.938,-17.0288,-7.4463,1.8921,lowlightshaky
0,0.0673,0.2881,0.9459,-0.2441,0.5493,-0.3662,lowlightshaky
0,0.052,0.2908,0.9548,1.709,0.3052,3.7231,lowlightshaky
0,0.0631,0.2959,0.9507,0.5493,-2.0142,-2.0752,lowlightshaky
0,0.0629,0.3126,0.9464,-0.061,0.6104,-0.3662,lowlightshaky
0,0.066,0.3033,0.9497,-0.3052,-0.7324,-1.2817,lowlightshaky
0,0.0684,0.3049,0.9608,0.4272,1.5259,0.9155,lowlightshaky
0,0.0616,0.3005,0.952,0.3662,0.3662,-0.4883,lowlightshaky
0,0.0693,0.311,0.9512,-0.3052,0.061,-0.2441,lowlightshaky
0,0.0684,0.3127,0.9484,-0.3662,1.2207,1.0376,lowlightshaky
0,0.0674,0.3116,0.9465,-0.2441,-0.7324,-3.6621,lowlightshaky
0,0.0659,0.3018,0.9486,-0.4883,-1.4648,-0.061,lowlightshaky
0,0.0621,0.3157,0.954,-0.1831,0.3052,0.7324,lowlightshaky
0,0.0614,0.3201,0.9481,-0.2441,1.0376,0.1221,lowlightshaky
0,0.0643,0.3032,0.9535,3.8452,-0.1831,-0.8545,lowlightshaky
0,0.0389,0.3199,0.946,0.4883,-1.2817,1.5259,lowlightshaky
0,0.0937,0.3933,0.9285,-16.1133,-9.1553,3.479,lowlightshaky
0,0.0356,0.314,0.9594,13.4277,5.4932,-0.4272,lowlightshaky
0,0.0681,0.4115,0.9285,-24.1089,-6.5918,4.8828,lowlightshaky
0,0.0453,0.3947,0.9164,-14.5874,-6.0425,-10.1318,lowlightshaky
0,0.0475,0.4429,0.9114,3.9673,-1.6479,-11.5967,lowlightshaky
0,0.0571,0.4274,0.902,4.6387,-3.7231,-5.127,lowlightshaky
0,0.0521,0.3334,0.9594,19.7754,3.2349,-8.9722,lowlightshaky
0,0.0284,0.4711,0.8635,-23.1323,-5.0659,-14.0991,lowlightshaky
0,0.0079,0.5197,0.8125,-14.3433,-11.7187,11.6577,lowlightshaky
0,-0.011,0.5287,0.8359,29.2969,8.4229,4.3945,lowlightshaky
0,0.0472,0.473,0.902,7.6904,6.2866,4.7607,lowlightshaky
0,0.0267,0.5087,0.8457,-2.5024,-1.1597,3.3569,lowlightshaky
0,0.0001,0.5092,0.8539,19.7144,3.2959,-3.1128,lowlightshaky
0,-0.0043,0.4893,0.8579,22.3389,15.5029,-3.9062,lowlightshaky
0,0.0262,0.4854,0.8732,-1.6479,2.0142,-0.2441,lowlightshaky
0,0.0281,0.4686,0.8738,1.2817,-2.1362,-5.3101,lowlightshaky
0,0.0156,0.519,0.8376,-0.3662,-1.4038,1.1597,lowlightshaky
0,0.0353,0.4916,0.855,11.0474,24.7803,0,lowlightshaky
0,0.031,0.4807,0.8691,3.479,-4.0283,4.7607,lowlightshaky
0,-0.0391,0.4652,0.8632,5.7983,0.1831,-5.9814,lowlightshaky
0,0.0759,0.4906,0.9132,15.7471,8.7891,-2.1973,lowlightshaky
0,0.001,0.4359,0.8917,-0.7324,-2.4414,1.2207,lowlightshaky
0,-0.0645,0.4467,0.8456,-15.686,-3.8452,-12.146,lowlightshaky
0,0.0623,0.4823,0.889,-9.8267,5.249,-2.2583,lowlightshaky
0,0.0505,0.4714,0.9004,12.9395,6.5308,5.0049,lowlightshaky
0,0.0275,0.4717,0.8859,-18.1274,-14.5874,-0.3662,lowlightshaky
0,-0.0243,0.4766,0.8533,15.8691,7.5684,6.5308,lowlightshaky
0,0.0237,0.4305,0.8904,-0.3052,2.5635,13.1836,lowlightshaky
0,0.0181,0.4722,0.8695,-2.7466,-2.2583,5.6763,lowlightshaky
0,0.0045,0.4407,0.8921,15.3809,13.7939,23.1323,lowlightshaky
0,0.0398,0.4326,0.9108,-3.6621,1.5869,-0.1221,lowlightshaky
0,0.0325,0.4349,0.9076,-19.2261,-15.8081,-17.4561,lowlightshaky
0,0.0182,0.4893,0.8798,-28.9307,-12.5122,-9.1553,lowlightshaky
0,-0.016,0.4906,0.8663,15.1978,-0.9766,12.6343,lowlightshaky
0,-0.0153,0.4552,0.8824,26.062,12.207,10.6812,lowlightshaky
0,0.0065,0.4481,0.9001,-0.5493,0.3052,-0.7935,lowlightshaky
