light,ax,ay,az,gx,gy,gz,label
0,-0.8347,0.0853,0.527,-0.3052,0.3662,-0.2441,lowlight
0,-0.8341,0.0841,0.526,-0.2441,0.2441,-0.2441,lowlight
0,-0.8357,0.0829,0.5255,-0.2441,0.061,-0.2441,lowlight
0,-0.8359,0.0847,0.5272,-0.1831,0,-0.3052,lowlight
0,-0.8356,0.0839,0.5262,-0.2441,0.1221,-0.1221,lowlight
0,-0.8353,0.0828,0.5266,-0.2441,0.1831,-0.2441,lowlight
0,-0.8351,0.0846,0.5254,-0.2441,0.3052,-0.1221,lowlight
0,-0.8337,0.0835,0.5283,-0.4883,0.3052,-0.3662,lowlight
0,-0.8337,0.0831,0.5259,-0.1831,0.1221,-0.1831,lowlight
0,-0.8348,0.0842,0.5272,-0.3052,0.1831,-0.2441,lowlight
0,-0.8347,0.0848,0.5269,-0.1221,0.1221,-0.1831,lowlight
0,-0.8337,0.0853,0.5275,-0.2441,0.1221,-0.2441,lowlight
0,-0.8361,0.0834,0.5258,-0.2441,0.061,-0.3052,lowlight
0,-0.8345,0.0828,0.5269,-0.1831,0.061,-0.3052,lowlight
0,-0.8339,0.0845,0.5267,-0.2441,0.061,-0.2441,lowlight
0,-0.8356,0.0823,0.526,-0.2441,0.1831,-0.3052,lowlight
0,-0.8356,0.0835,0.5262,-0.3052,0.1831,-0.3052,lowlight
0,-0.8345,0.0818,0.5272,-0.1831,0.1831,-0.1831,lowlight
0,-0.8351,0.0825,0.5269,-0.1831,0.061,-0.2441,lowlight
0,-0.8346,0.0826,0.527,-0.2441,0.1831,-0.2441,lowlight
0,-0.8348,0.082,0.5266,-0.3052,0.2441,-0.3052,lowlight
0,-0.8344,0.0814,0.527,-0.3662,0.2441,-0.3052,lowlight
0,-0.8348,0.0833,0.5278,-0.1221,-0.1221,-0.1221,lowlight
0,-0.8331,0.0857,0.5281,-0.3052,0.3662,-0.2441,lowlight
0,-0.835,0.0828,0.5254,-0.1831,0.061,-0.061,lowlight
0,-0.8339,0.0853,0.5291,-0.2441,0.1221,-0.1221,lowlight
0,-0.8341,0.0845,0.5266,-0.1831,0.1221,-0.1831,lowlight
0,-0.8347,0.0851,0.5272,-0.3052,0.1831,-0.3662,lowlight
0,-0.8333,0.085,0.527,-0.2441,0.2441,-0.2441,lowlight
0,-0.8339,0.0819,0.5271,-0.2441,0.1831,-0.2441,lowlight
0,-0.8342,0.0826,0.5286,-0.3052,0.2441,-0.1221,lowlight
0,-0.8335,0.084,0.5281,-0.2441,0.061,-0.1221,lowlight
0,-0.8339,0.084,0.5289,-0.3662,0.4272,-0.5493,lowlight
0,-0.8333,0.0859,0.5294,-0.1831,-0.061,-0.3052,lowlight
0,-0.8335,0.0828,0.5276,-0.4272,0.3052,-0.7935,lowlight
0,-0.833,0.0854,0.5284,-0.061,-0.061,-0.1831,lowlight
0,-0.8345,0.0862,0.5272,-0.061,0,0.3052,lowlight
0,-0.8342,0.0818,0.5262,0,-0.4272,0.4272,lowlight
0,-0.839,0.0851,0.5165,-1.2817,3.2349,-3.1738,lowlight
0,-0.8213,0.1083,0.5432,-0.1221,0,-0.3052,lowlight
0,-0.8331,0.0906,0.5267,0.9766,-1.6479,1.1597,lowlight
0,-0.8328,0.0857,0.5271,0.3662,-0.6714,0.4272,lowlight
0,-0.8329,0.0889,0.528,-0.4272,0.2441,-0.3662,lowlight
0,-0.832,0.0917,0.5288,-0.3662,0.3052,-0.3662,lowlight
0,-0.8337,0.0901,0.5295,-0.061,-0.1831,0.061,lowlight
0,-0.837,0.0798,0.5219,0.3052,-0.3662,-0.061,lowlight
0,-0.8362,0.0864,0.5238,-0.4883,0.6104,-0.6714,lowlight
0,-0.8354,0.0841,0.5244,-0.3662,0.5493,-0.4272,lowlight
0,-0.8342,0.0859,0.5267,-0.3052,0.3052,-0.061,lowlight
0,-0.835,0.0848,0.5255,0,-0.1831,0.3052,lowlight
0,-0.8347,0.084,0.5258,-0.4883,0.3662,-0.4272,lowlight
0,-0.8337,0.0836,0.5272,-0.2441,0.1221,-0.1831,lowlight
0,-0.8333,0.0851,0.5291,-0.1221,0,0.1831,lowlight
0,-0.8333,0.0847,0.5278,-0.1831,0.061,-0.061,lowlight
0,-0.8335,0.0835,0.5272,-0.1221,0.061,0.061,lowlight
0,-0.8341,0.0833,0.5281,-0.2441,0.1831,-0.061,lowlight
0,-0.8334,0.0847,0.5288,-0.3052,0.1831,-0.3052,lowlight
0,-0.8337,0.0822,0.5276,-0.2441,0.1831,-0.1221,lowlight
0,-0.8347,0.0829,0.5265,-0.2441,0.1831,-0.1831,lowlight
0,-0.8348,0.0818,0.5269,-0.1831,0.1831,-0.1831,lowlight
0,-0.8346,0.0834,0.5269,-0.2441,0.1221,-0.3052,lowlight
0,-0.8346,0.0828,0.5269,-0.2441,0.1221,-0.3052,lowlight
0,-0.8364,0.0836,0.5283,-0.2441,0.1221,-0.1831,lowlight
0,-0.835,0.0814,0.5267,-0.1831,0.1831,-0.2441,lowlight
0,-0.8352,0.0813,0.5276,-0.3052,0.1831,-0.3052,lowlight
0,-0.8345,0.0833,0.5282,-0.2441,0.1221,-0.3052,lowlight
0,-0.8335,0.0817,0.5278,-0.1831,0.1831,-0.1831,lowlight
0,-0.8342,0.0818,0.5264,-0.1831,0.1221,-0.2441,lowlight
0,-0.8359,0.0806,0.5262,-0.3662,0.1831,-0.3662,lowlight
0,-0.8342,0.0804,0.5265,-0.1831,0,-0.2441,lowlight
0,-0.834,0.082,0.528,-0.2441,0.061,-0.1831,lowlight
0,-0.8347,0.0822,0.528,-0.3052,0.1831,-0.3052,lowlight
0,-0.8353,0.0806,0.5264,-0.2441,0.1831,-0.3662,lowlight
0,-0.8352,0.0819,0.527,-0.3052,0.2441,-0.3052,lowlight
0,-0.834,0.0814,0.5275,-0.061,0,-0.1221,lowlight
0,-0.8339,0.0811,0.5261,-0.2441,0.1831,-0.1221,lowlight
0,-0.8354,0.0828,0.5277,-0.3052,0.1831,-0.2441,lowlight
0,-0.8346,0.0817,0.528,-0.1831,0.1831,-0.1831,lowlight
0,-0.8339,0.0823,0.5272,-0.1831,0.1221,-0.2441,lowlight
0,-0.8344,0.0812,0.5276,-0.1221,0.1221,-0.2441,lowlight
0,-0.8339,0.0807,0.5261,-0.3052,0.1831,-0.1831,lowlight
0,-0.834,0.0814,0.5259,-0.1831,0.1831,-0.1221,lowlight
0,-0.8357,0.0814,0.5267,-0.1831,0.1221,-0.1831,lowlight
0,-0.835,0.0815,0.5273,-0.2441,0.1831,-0.1221,lowlight
0,-0.8335,0.0826,0.5283,-0.2441,0.1221,-0.1221,lowlight
0,-0.8359,0.0801,0.5278,-0.2441,0.1831,-0.2441,lowlight
0,-0.8356,0.0808,0.5283,-0.1831,0.061,-0.1221,lowlight
0,-0.8341,0.0806,0.5258,-0.2441,0.1831,-0.1831,lowlight
0,-0.8345,0.0809,0.5276,-0.1221,0.1221,0,lowlight
0,-0.8356,0.0807,0.527,-0.1831,0.1221,-0.1831,lowlight
0,-0.8361,0.0808,0.5267,-0.3052,0.1831,-0.1831,lowlight
0,-0.8341,0.0779,0.5259,-0.2441,0.1221,-0.1831,lowlight
0,-0.8354,0.08,0.5253,-0.1221,-0.061,0.061,lowlight
0,-0.8339,0.0819,0.527,-0.061,-0.1221,-0.1831,lowlight
0,-0.8344,0.08,0.5275,-0.2441,0.1221,-0.1831,lowlight
0,-0.835,0.0793,0.5259,-0.1831,0.2441,-0.061,lowlight
0,-0.8344,0.0806,0.5282,-0.3662,0.2441,-0.2441,lowlight
0,-0.8362,0.0784,0.5258,-0.1221,-0.061,-0.2441,lowlight
0,-0.8341,0.0801,0.5265,-0.3662,0.2441,-0.1831,lowlight
0,-0.8341,0.0803,0.5278,-0.1831,0.061,-0.2441,lowlight
0,-0.8361,0.0793,0.5275,-0.3052,0.1831,-0.3052,lowlight
0,-0.8357,0.0807,0.5286,-0.1831,0.1221,-0.3052,lowlight
0,-0.8353,0.0798,0.526,-0.3662,0.1831,-0.3052,lowlight
0,-0.8358,0.0779,0.5265,-0.2441,-0.061,-0.3662,lowlight
0,-0.8341,0.0814,0.5278,-0.3662,0.2441,-0.3052,lowlight
0,-0.8362,0.0803,0.5256,-0.6104,0.3662,-0.5493,lowlight
0,-0.8363,0.0784,0.5249,-0.2441,0.1831,-0.2441,lowlight
0,-0.8339,0.0807,0.5277,-0.3662,0.1221,-0.4272,lowlight
0,-0.8368,0.0815,0.5249,-0.3662,0.1221,-0.6104,lowlight
0,-0.8367,0.0806,0.5265,-0.2441,0.061,-0.2441,lowlight
0,-0.8354,0.0804,0.5275,-0.3662,0.1831,-0.2441,lowlight
0,-0.8348,0.0807,0.527,-0.3052,0,-0.2441,lowlight
0,-0.8358,0.0807,0.5262,-0.2441,0.1221,-0.2441,lowlight
0,-0.8352,0.0793,0.5267,-0.2441,0.1831,-0.1831,lowlight
0,-0.8351,0.08,0.5266,-0.3052,0.1831,-0.3052,lowlight
0,-0.8353,0.0808,0.5254,-0.3662,0.1831,-0.3052,lowlight
0,-0.8358,0.0803,0.5267,-0.2441,0.1221,-0.2441,lowlight
0,-0.8347,0.0808,0.5275,-0.1831,0.1831,-0.3662,lowlight
0,-0.8352,0.0812,0.5267,-0.3052,0.1831,-0.2441,lowlight
0,-0.8358,0.0807,0.5258,-0.3052,0.1831,-0.3052,lowlight
0,-0.8353,0.08,0.526,-0.3052,0.1831,-0.3052,lowlight
0,-0.8346,0.0812,0.5269,-0.3052,0.061,-0.2441,lowlight
0,-0.8352,0.0806,0.5271,-0.3052,0.1831,-0.2441,lowlight
0,-0.8359,0.0804,0.5259,-0.2441,0.1831,-0.2441,lowlight
0,-0.8346,0.0808,0.5275,-0.3052,0.1221,-0.3662,lowlight
0,-0.8354,0.0815,0.5267,-0.3052,0.1221,-0.2441,lowlight
0,-0.8344,0.0807,0.5272,-0.3052,0.1221,-0.2441,lowlight
0,-0.8358,0.0808,0.5259,-0.2441,0.1831,-0.3052,lowlight
0,-0.8358,0.0813,0.5265,-0.2441,0.1831,-0.2441,lowlight
0,-0.8344,0.0798,0.5265,-0.2441,0.1221,-0.2441,lowlight
